增荣盛,0.009272137028160467,灼灼,modern
兴奋,0.00924607277575891,灼灼,modern
颗,0.009244146093682657,灼灼,modern
风吹,0.009241430360798972,灼灼,modern
b,0.009238750347487942,灼灼,modern
斑烂其氛,0.009232998439787341,灼灼,modern
喷红,0.009228391832469833,灼灼,modern
明史,0.009204672819367377,灼灼,modern
更加,0.009197897208460683,灼灼,modern
实话,0.00918417442106409,灼灼,modern
稳定,0.009182924823241675,灼灼,modern
争芳斗艳,0.009169069688479251,灼灼,modern
进发,0.009151349951152082,灼灼,modern
而今,0.009147483058923,灼灼,modern
柳影,0.009144804414232249,灼灼,modern
炙热,0.00913712033956841,灼灼,modern
喜鹊,0.009134380258856026,灼灼,modern
激烈,0.009133306683386634,灼灼,modern
红梅,0.009120674247013984,灼灼,modern
钳探炉,0.009107883245457029,灼灼,modern
梁柱,0.009103813342788914,灼灼,modern
人性,0.009102328194521482,灼灼,modern
众人,0.009091027334133889,灼灼,modern
果压枝,0.0090859842304995,灼灼,modern
高大,0.00907741680786103,灼灼,modern
？,0.009063906144420146,灼灼,modern
满溢,0.00906059315356166,灼灼,modern
竞集,0.0090496152342174,灼灼,modern
罗伯特,0.00904340394221432,灼灼,modern
金黄,0.009040182228680707,灼灼,modern
临,0.009039393607486148,灼灼,modern
如,0.009033203997348468,灼灼,modern
其辉,0.009028137610273032,灼灼,modern
服老,0.009028049417074777,灼灼,modern
霞光,0.009020005331931872,灼灼,modern
副,0.009016249256898088,灼灼,modern
日光,0.009009054119965328,灼灼,modern
升腾,0.009007482798489718,灼灼,modern
金色,0.00899647886692365,灼灼,modern
摇摇头,0.008980157205334809,灼灼,modern
大小,0.008976812420706677,灼灼,modern
扮河山,0.008973631109539928,灼灼,modern
吐火,0.00897072843214416,灼灼,modern
悬珠,0.00896033151091475,灼灼,modern
远胜,0.008958545176704951,灼灼,modern
枝,0.008936189053891494,灼灼,modern
洞穿,0.008913676142030844,灼灼,modern
黄花岗,0.00890597157309611,灼灼,modern
正午,0.008896125900496751,灼灼,modern
体,0.008886838629744306,灼灼,modern
颜色,0.008884940522598552,灼灼,modern
火般,0.008884817464062313,灼灼,modern
影,0.008884391738837115,灼灼,modern
不复,0.008882939008972385,灼灼,modern
精瘦,0.008868691645068023,灼灼,modern
亲历者,0.0088525357902795709,灼灼,modern
高中,0.008845945632097316,灼灼,modern
山,0.00884523918294215,灼灼,modern
红叶林,0.008833675192298903,灼灼,modern
超低温,0.008829403975095797,灼灼,modern
黄万钧,0.008825022448356763,灼灼,modern
寸草不生,0.008818920203030281,灼灼,modern
而,0.008789573487309436,灼灼,modern
陀陀,0.008778583632145613,灼灼,modern
战靴,0.008737704802884704,灼灼,modern
摄,0.008733924477772033,灼灼,modern
炽热,0.008730734364363016,灼灼,modern
老眼,0.008730587316928228,灼灼,modern
云,0.008724199245874548,灼灼,modern
辽东,0.008719013636091441,灼灼,modern
寒光,0.008717813272793714,灼灼,modern
怒放,0.008716489768930897,灼灼,modern
炽燃,0.008714392456774482,灼灼,modern
英子,0.00868903119397979,灼灼,modern
天天,0.008686049943930473,灼灼,modern
紧接着,0.008677224532005874,灼灼,modern
○,0.008672329668434961,灼灼,modern
绽放,0.008667757839490642,灼灼,modern
荷花端,0.008653586982065113,灼灼,modern
怜,0.008647369044839261,灼灼,modern
书名,0.008640854435840544,灼灼,modern
红星,0.00863118033090943,灼灼,modern
晨露,0.008615422625791668,灼灼,modern
映雪湖,0.008612008170519686,灼灼,modern
网站,0.008610863850040845,灼灼,modern
戒备,0.008605528237225447,灼灼,modern
乾坤,0.008587125931442466,灼灼,modern
也,0.008582953224545706,灼灼,modern
1997,0.008578461953914275,灼灼,modern
放出,0.008578123312489846,灼灼,modern
看,0.00857579420241201,灼灼,modern
汉子,0.008573743603537257,灼灼,modern
方瞳,0.008569564256147844,灼灼,modern
杨柳,0.00856764007903715,灼灼,modern
豳风·伐柯,0.008565863269992365,灼灼,modern
林一洲,0.008556965266111237,灼灼,modern
拂岸,0.008523110293087222,灼灼,modern
加上,0.008521630412993357,灼灼,modern
明明,0.008520998550889785,灼灼,modern
春山,0.00851414864754032,灼灼,modern
长青不凋,0.008496422354796397,灼灼,modern
宝库,0.008493611280588974,灼灼,modern
山峦,0.008488624353494418,灼灼,modern
德积甚,0.008488348891388735,灼灼,modern
斗艳,0.008465352530387698,灼灼,modern
买车,0.008460110517134804,灼灼,modern
一簇簇,0.008456980758064694,灼灼,modern
星光,0.008452967084218284,灼灼,modern
团购,0.008448189157840038,灼灼,modern
晃动,0.008441179237739325,灼灼,modern
蒸蒸,0.008440346026528597,灼灼,modern
严肃,0.008434743644532285,灼灼,modern
象,0.008433948165025093,灼灼,modern
开口,0.008429150048086604,灼灼,modern
翻滚,0.008411839912019044,灼灼,modern
领域,0.00840485624245717,灼灼,modern
审美性,0.008402260879211384,灼灼,modern
尾,0.0084005701824551,灼灼,modern
feiforever,0.008395792972093577,灼灼,modern
百战,0.00839245609648192,灼灼,modern
丰沛,0.008386818387075293,灼灼,modern
清亮,0.008384028067504119,灼灼,modern
破土而出,0.008380921423517663,灼灼,modern
写完,0.008376441041174843,灼灼,modern
欣慰,0.008375193669803797,灼灼,modern
弯下腰,0.00836813955403625,灼灼,modern
急弯,0.008363194969666159,灼灼,modern
杀气腾腾,0.00836284660938961,灼灼,modern
济,0.008358926825001127,灼灼,modern
低低,0.008358257445369516,灼灼,modern
珠玑,0.008334143574720426,灼灼,modern
张翅膀,0.008325557617078908,灼灼,modern
魂飞魄散,0.008322742810503781,灼灼,modern
旋即,0.008316196543305732,灼灼,modern
天夭,0.008309928233304528,灼灼,modern
邻,0.008292529463990473,灼灼,modern
白光,0.00828588976449824,灼灼,modern
冷军,0.008284809227544715,灼灼,modern
银亮,0.008282939283491459,灼灼,modern
浑身,0.00828122052289053,灼灼,modern
深陷,0.008278007762099754,灼灼,modern
燃起,0.008264169193385186,灼灼,modern
分外,0.008258856162516575,灼灼,modern
出水,0.008251291844360707,灼灼,modern
"""\""科学",0.008249642373319105,灼灼,modern
期待,0.008229875065996583,灼灼,modern
眼神,0.008225334813219966,灼灼,modern
衔泥,0.008223245265982214,灼灼,modern
漫步于,0.008222622154080273,灼灼,modern
悲观,0.008222081830664772,灼灼,modern
媲美,0.00822044680723818,灼灼,modern
战车,0.00821410587430425,灼灼,modern
灵光,0.008210931254970027,灼灼,modern
拉成,0.008208261535848482,灼灼,modern
――,0.008207934174091379,灼灼,modern
座谈会,0.008198653547666043,灼灼,modern
穿,0.008194806334884097,灼灼,modern
鲜绿,0.00819399170027313,灼灼,modern
风采,0.008193259460027467,灼灼,modern
:,0.008173693333149766,灼灼,modern
荒漠,0.008170761148001126,灼灼,modern
固守,0.008159479967669754,灼灼,modern
轮,0.008157937036577299,灼灼,modern
肩膀,0.008154445446306526,灼灼,modern
标题,0.008153089629430081,灼灼,modern
泛碧湖,0.008149953861803907,灼灼,modern
忽而,0.008147732788919036,灼灼,modern
队员,0.008135653328271037,灼灼,modern
似玉,0.008135531602329936,灼灼,modern
亡命,0.008133498503042302,灼灼,modern
星斗,0.008126989240958697,灼灼,modern
兰桂,0.00810622836679944,灼灼,modern
缕,0.008094507485308195,灼灼,modern
茶花,0.008090837674608628,灼灼,modern
水质,0.008081961027638265,灼灼,modern
半岛,0.008076354853957097,灼灼,modern
晋,0.008067169141718088,灼灼,modern
透亮,0.008057286109542703,灼灼,modern
鸽蛋,0.008056755255440655,灼灼,modern
楚风,0.008055521513072803,灼灼,modern
面露,0.008047618446197974,灼灼,modern
烁烁,0.0080460504375561865,灼灼,modern
酬值,0.008043237113657875,灼灼,modern
孜孜以求,0.008040642491612628,灼灼,modern
黄道,0.008031065143587337,灼灼,modern
漫天,0.008024359363538038,灼灼,modern
朱秀芬,0.008008069405514098,灼灼,modern
服务团,0.008001719513089136,灼灼,modern
觉得,0.007998281223837984,灼灼,modern
潘玉龙,0.007996935432422107,灼灼,modern
山颠,0.007994487439134328,灼灼,modern
信笺,0.00799110825874714,灼灼,modern
团旗,0.007983000042531503,灼灼,modern
>,0.007976935781051344,灼灼,modern
入眼,0.00797666740795697,灼灼,modern
来回,0.007957795195952029,灼灼,modern
酬直,0.007956788370856154,灼灼,modern
阑珊,0.007956113944949087,灼灼,modern
白,0.007947278517817718,灼灼,modern
大赦,0.007943665504655265,灼灼,modern
夺路,0.007942465685792509,灼灼,modern
热忱,0.007939739804139173,灼灼,modern
海尔,0.007930456821001517,灼灼,modern
唐卡,0.007928107702258217,灼灼,modern
身贱,0.007924535007728422,灼灼,modern
采采,0.00792068201054216,灼灼,modern
中绽,0.007918457823426643,灼灼,modern
砂,0.007912484079826266,灼灼,modern
碧眼,0.00790969390496699,灼灼,modern
都,0.007905524675033398,灼灼,modern
冰箱,0.007893996454163723,灼灼,modern
目光如炬,0.007889012813479028,灼灼,modern
逼视,0.007879353098179208,灼灼,modern
重重嵌,0.00787607475989029,灼灼,modern
群,0.00787182384050511,灼灼,modern
言论,0.007862415535323873,灼灼,modern
发亮,0.007860497570036939,灼灼,modern
声色,0.007824787816629753,灼灼,modern
隐隐,0.007822482805638483,灼灼,modern
尤其是,0.007816124815555162,灼灼,modern
大气,0.007815950789912271,灼灼,modern
清莲,0.00781515889903226,灼灼,modern
刘勰,0.007812096115826993,灼灼,modern
充满,0.007808293102108834,灼灼,modern
翠柳,0.007803652267593082,灼灼,modern
经营处,0.0078024368665779624,灼灼,modern
埃跌苦,0.007800140914957593,灼灼,modern
血,0.007798293053260251,灼灼,modern
草,0.007797629875394202,灼灼,modern
香艳,0.007796347012440332,灼灼,modern
游荡,0.007795672488313673,灼灼,modern
行处,0.007791426084742045,灼灼,modern
彰示,0.007773536337453761,灼灼,modern
选举,0.007773081508398105,灼灼,modern
精打采,0.007772375645861897,灼灼,modern
王虎,0.007770578747025587,灼灼,modern
任彦芳,0.0077666682191055965,灼灼,modern
闪艳奇,0.007755232239745041,灼灼,modern
同仁,0.007747044528849305,灼灼,modern
跌进,0.0077468656458090845,灼灼,modern
袍映日,0.007746138989902956,灼灼,modern
精诚,0.007739856716545127,灼灼,modern
存,0.007739679487283292,灼灼,modern
树上,0.007733453108829554,灼灼,modern
气流,0.00772797113078779,灼灼,modern
祝福,0.007719095536014733,灼灼,modern
说完,0.007716091892684691,灼灼,modern
杏林,0.00769959040603141,灼灼,modern
火烧,0.007698274053921762,灼灼,modern
姚黄魏紫,0.0076969289543563305,灼灼,modern
上漆,0.007673085851959626,灼灼,modern
银光,0.007641479669021071,灼灼,modern
日照堤,0.007639167105781981,灼灼,modern
洁若兹雪兮,0.007636913772391061,灼灼,modern
铜殿,0.007636610005982837,灼灼,modern
批判,0.0076361790005206286,灼灼,modern
报表,0.007627319976237748,灼灼,modern
骇人,0.007626806002081926,灼灼,modern
所有,0.0076266414261680565,灼灼,modern
市报,0.0076217838452612334,灼灼,modern
争艳丽,0.0076174487146525435,灼灼,modern
耀人,0.0076116829232789115,灼灼,modern
跃动,0.007603886478894424,灼灼,modern
擎一,0.007603842221198256,灼灼,modern
如雷贯耳,0.007577440426400487,灼灼,modern
银殿,0.007570032937690176,灼灼,modern
痕,0.00756110797704744,灼灼,modern
簇簇,0.007558953504579081,灼灼,modern
夭桃,0.00755639117748566,灼灼,modern
正,0.007552030463233794,灼灼,modern
土层,0.00753046354111601,灼灼,modern
冷不丁,0.0075268591783445695,灼灼,modern
蔼蔼,0.0075223594593088,灼灼,modern
饥饿,0.00752219509465694,灼灼,modern
湖底,0.007520609200528415,灼灼,modern
无论是,0.007520282232774577,灼灼,modern
佳人,0.0075140685649678655,灼灼,modern
集散品,0.007511584779671487,灼灼,modern
芳馨,0.007488730816091832,灼灼,modern
云居,0.007484456070127445,灼灼,modern
团心,0.007481850585559812,灼灼,modern
摆弄,0.007478144824657257,灼灼,modern
丛丛,0.007474975444504578,灼灼,modern
定会,0.007474035546053845,灼灼,modern
ºóê,0.007471865646424277,灼灼,modern
陈卫国,0.007463532515613165,灼灼,modern
吟着,0.007454263825711016,灼灼,modern
假使,0.007439018182473851,灼灼,modern
团永不言弃,0.007432523611035804,灼灼,modern
叶飞,0.007428384296936906,灼灼,modern
问题,0.007422951566115279,灼灼,modern
记载,0.0074208017742766,灼灼,modern
专题片,0.007414088021376844,灼灼,modern
时,0.007412041941434479,灼灼,modern
星星,0.007410077082590605,灼灼,modern
有云,0.007403029235668403,灼灼,modern
交错,0.0073965611554622805,灼灼,modern
金丹圆陀陀,0.007394971894601507,灼灼,modern
复日,0.007394648669566884,灼灼,modern
永,0.007392477252372517,灼灼,modern
似乎,0.007381646145995611,灼灼,modern
慕容席,0.007379298218085457,灼灼,modern
黄蕊,0.007376429384832687,灼灼,modern
长亭,0.007373698596422047,灼灼,modern
价,0.007372573592136045,灼灼,modern
方位,0.007365178724535473,灼灼,modern
绿杨,0.007362161029510642,灼灼,modern
诚念,0.0073564065038437924,灼灼,modern
傲人,0.007349995121169276,灼灼,modern
湖笔,0.007348900009944416,灼灼,modern
篮,0.007347929741954811,灼灼,modern
喷薄而出,0.007342289276101853,灼灼,modern
成绩,0.007332597075715601,灼灼,modern
喷焰,0.007330158252256911,灼灼,modern
甚为,0.007328001436627752,灼灼,modern
展馆,0.007308329781497814,灼灼,modern
姚明,0.0072883245361495316,灼灼,modern
内心,0.007273750774597744,灼灼,modern
男孩,0.00726941275507536,灼灼,modern
欲滴,0.007262065979783697,灼灼,modern
不灭,0.007261643689280451,灼灼,modern
全部,0.00725821735118702,灼灼,modern
盯向,0.0072575176276811456,灼灼,modern
懂么,0.007257056229290609,灼灼,modern
童真,0.007242855703873389,灼灼,modern
项部,0.00723395118459174,灼灼,modern
南方,0.007231962113535763,灼灼,modern
夹岸,0.007230251076555929,灼灼,modern
烈焰,0.007229412712294232,灼灼,modern
奉献于,0.007226787446534908,灼灼,modern
群贤,0.007219810745412984,灼灼,modern
文心雕龙・物色,0.0072165250237814635,灼灼,modern
代议来,0.007205468063632358,灼灼,modern
长队,0.0072032230566818865,灼灼,modern
感叹,0.007191934718955957,灼灼,modern
剑,0.007181850510802144,灼灼,modern
佳,0.007181139819235296,灼灼,modern
奖,0.007169306193459929,灼灼,modern
堪媲,0.007168723399652379,灼灼,modern
纪昀,0.007160270769360434,灼灼,modern
天地兮,0.007142666698040995,灼灼,modern
暗示,0.007140156882860717,灼灼,modern
坚贞,0.0071328331204904005,灼灼,modern
章,0.007125729829029688,灼灼,modern
得到,0.007123602486943007,灼灼,modern
法律,0.007122102991979448,灼灼,modern
初萌,0.007112557184814542,灼灼,modern
大论,0.007105890408743334,灼灼,modern
宋,0.0070874945660519915,灼灼,modern
黑暗,0.007086068819038438,灼灼,modern
惋惜,0.007070020637438428,灼灼,modern
刀光,0.007047093146834202,灼灼,modern
累累,0.007044111646816814,灼灼,modern
硕果,0.007042709161970704,灼灼,modern
字,0.007039193174603774,灼灼,modern
公路,0.007032776722150692,灼灼,modern
月光光,0.0070292795138782865,灼灼,modern
影影,0.00702367491057316,灼灼,modern
嘴唇,0.007022522610813086,灼灼,modern
张扬不羁,0.007012960153698307,灼灼,modern
爱而不宠,0.007006548363929243,灼灼,modern
洒洒,0.007000369004527868,灼灼,modern
卖点,0.006998118667938836,灼灼,modern
目前,0.006990289694511508,灼灼,modern
冷笑,0.0069892283275268625,灼灼,modern
带进,0.006984625269070957,灼灼,modern
黑天魔帝,0.006978210910665986,灼灼,modern
美轮美奂,0.006975939675721925,灼灼,modern
荷花瑞,0.006972395953483199,灼灼,modern
皱纹,0.006965739282062255,灼灼,modern
银针,0.006964784518901601,灼灼,modern
风,0.006952893276651149,灼灼,modern
扬帆,0.0069450388578475375,灼灼,modern
柳依依,0.006940417722349422,灼灼,modern
荧屏,0.006937499165035886,灼灼,modern
柴堆,0.006937379698712848,灼灼,modern
葫芦,0.00693645298997483,灼灼,modern
晔望,0.006933586081484475,灼灼,modern
得,0.0069276467781128,灼灼,modern
南江,0.006925524262508737,灼灼,modern
无常,0.006919571689401664,灼灼,modern
遗影,0.006917003172494042,灼灼,modern
黎明,0.006916574509025329,灼灼,modern
四射,0.006910245127002057,灼灼,modern
俯视,0.006909380381990488,灼灼,modern
湖风,0.006900159588258112,灼灼,modern
2001,0.006893924526696127,灼灼,modern
耸起,0.006891439701812491,灼灼,modern
染,0.006889718679565809,灼灼,modern
一点,0.006887279812688421,灼灼,modern
锦绣,0.006880125125851652,灼灼,modern
暖暖,0.006876628079335195,灼灼,modern
株,0.0068717273546198025,灼灼,modern
逐日,0.006870213829237458,灼灼,modern
三湘,0.006863757146191746,灼灼,modern
段宝林,0.006851832367493946,灼灼,modern
翠的柳,0.006848467992447252,灼灼,modern
黄玫瑰,0.0068450008456126185,灼灼,modern
造物主,0.006844443023726592,灼灼,modern
能及,0.006832932704101312,灼灼,modern
无形,0.006828312964445343,灼灼,modern
奥林匹亚,0.006828054262198673,灼灼,modern
目中,0.006824983454145842,灼灼,modern
华园,0.006823388242059422,灼灼,modern
仍,0.006822801406961639,灼灼,modern
整体,0.006818646159132299,灼灼,modern
撒,0.00681712161690385,灼灼,modern
我,0.006813875226024559,灼灼,modern
贫瘠,0.006813467243340436,灼灼,modern
人眼,0.0068116118105696665,灼灼,modern
锦,0.006811114180060696,灼灼,modern
天宇,0.006802943225332867,灼灼,modern
赤条条,0.006801128821069928,灼灼,modern
巷口,0.006800755697435476,灼灼,modern
庙,0.006798050530745122,灼灼,modern
迢迢,0.006797686933843733,灼灼,modern
童趣,0.0067956255920428674,灼灼,modern
煌煌,0.006787939818662591,灼灼,modern
一团,0.006783190155764075,灼灼,modern
身时,0.0067771391400893045,灼灼,modern
富翁,0.006772927869743278,灼灼,modern
萤光,0.006771274734414671,灼灼,modern
